age,annual_income,emp_length,loan_amount,loan_term,revol_util,revol_bal,credit_inquiries_last_6m,open_credit_lines,credit_utilization,delinquency_2yrs,total_current_balance,loan_status,recovered_amount,total_rec_prncp,funded_amnt,months_since_earliest_credit,installment_to_income,credit_limit,credit_utilization_derived,age_binned,loan_amount_binned,revol_util_binned,open_credit_lines_binned,months_since_earliest_credit_binned,credit_utilization_derived_binned,age_woe,loan_amount_woe,revol_util_woe,open_credit_lines_woe,months_since_earliest_credit_woe,credit_utilization_derived_woe,default_flag,LGD,EAD,probability_of_default,credit_score
61,61630,9,12289,36,0.2657352384686043,10752,4,13,0.4738241672771007,0,61239,fully_paid,0.0,12289.0,12289,187,0.1993996430309914,40461.32557338763,0.2657352384686043,"(60.0, 64.0]","(10961.8, 12907.0]","(0.236, 0.299]","(12.0, 13.0]","(181.0, 202.0]","(0.251, 0.312]",0.21089224953368915,0.20003378259465038,0.014467844952989266,-0.2999333742323016,-0.28144194367942776,0.15453155966427556,0,1.0,0.0,0.24847206414263712,493.6868129542003
31,59908,10,7317,36,0.3040717189212743,27007,4,14,0.5892057219325666,1,56036,fully_paid,0.0,7317.0,7317,140,0.12213727715830941,88817.86210111913,0.3040717189212743,"(30.0, 35.0]","(5348.8, 8598.2]","(0.299, 0.363]","(13.0, 14.0]","(120.0, 140.0]","(0.251, 0.312]",0.030024181367717683,-0.2946000282569388,0.08557099131332485,0.38178511050402103,0.28999844701620564,0.15453155966427556,0,1.0,0.0,0.47784008495234404,514.0484168594006
64,46121,1,17407,36,0.2827595562785434,18863,3,6,0.4141125481267699,0,19445,fully_paid,0.0,17407.0,17407,239,0.3774202640879426,66710.38902543143,0.2827595562785434,"(60.0, 64.0]","(16604.0, 18862.6]","(0.236, 0.299]","(4.0, 6.0]","(220.0, 243.0]","(0.251, 0.312]",0.21089224953368915,0.10884409198884579,0.014467844952989266,0.06769290798601699,-0.07678982291809178,0.15453155966427556,0,1.0,0.0,0.40441172136335524,508.0800491801585
50,80589,10,8081,36,0.4554995944867732,24922,4,3,0.4107437282485107,0,100574,fully_paid,0.0,8081.0,8081,233,0.10027423097445061,54713.55035580319,0.4554995944867732,"(47.0, 52.0]","(5348.8, 8598.2]","(0.411, 0.461]","(1.999, 3.0]","(220.0, 243.0]","(0.419, 0.471]",0.33137955571970856,-0.2946000282569388,-0.43923512331816045,0.10985139502037945,-0.07678982291809178,-0.3061262071632222,0,1.0,0.0,0.32951829107229297,501.6150809959431
34,121563,5,16861,60,0.6230500986563561,18858,2,9,0.5085807853456396,2,45296,fully_paid,0.0,16861.0,16861,242,0.1387017431290771,30267.228976720136,0.6230500986563561,"(30.0, 35.0]","(16604.0, 18862.6]","(0.57, 0.654]","(8.0, 9.0]","(220.0, 243.0]","(0.571, 0.654]",0.030024181367717683,0.10884409198884579,-0.08371026576266545,-0.1947396781594812,-0.07678982291809178,0.0022874581075990625,0,1.0,0.0,0.30546147670056745,499.393893002115
33,43311,10,15986,36,0.3412009582792863,5746,1,13,0.4257235284753859,2,9483,fully_paid,0.0,15986.0,15986,115,0.3690979196970747,16840.515422282824,0.3412009582792863,"(30.0, 35.0]","(14821.5, 16604.0]","(0.299, 0.363]","(12.0, 13.0]","(100.0, 120.0]","(0.312, 0.375]",0.030024181367717683,0.014467844952989266,0.08557099131332485,-0.2999333742323016,0.25998439166102544,0.15453155966427556,0,1.0,0.0,0.35225614113270937,503.63963708712566
52,70605,6,16057,60,0.2369365526664279,11346,4,13,0.5367535358654613,3,0,charged_off,90.82710913104272,5039.534698157455,16057,51,0.2274201543800014,47886.2373589672,0.23693655266642794,"(47.0, 52.0]","(14821.5, 16604.0]","(0.236, 0.299]","(12.0, 13.0]","(35.999, 57.0]","(0.171, 0.251]",0.33137955571970856,0.014467844952989266,0.014467844952989266,-0.2999333742323016,-0.05486506244834814,-0.16027918017575785,1,0.9943434571133435,11017.465301842545,0.27196245588003193,496.12860033701355
23,105305,0,10517,36,0.562584620177989,2195,2,10,0.5740182320856189,0,52255,fully_paid,0.0,10517.0,10517,151,0.09987180095911875,3901.6352763172795,0.562584620177989,"(21.999, 26.0]","(8598.2, 10961.8]","(0.516, 0.57]","(9.0, 11.0]","(140.0, 160.4]","(0.516, 0.571]",-0.24740817331384096,-0.32262091449909625,0.13191848904905776,0.06273149934350207,-0.09277768540060845,0.10475665883230417,0,1.0,0.0,0.20262915089788472,488.42352394023027
56,68008,7,29245,36,0.3436071023141587,16846,2,6,0.0,0,22212,charged_off,12555.765716499038,17762.9032789205,29245,198,0.43002293847782613,49026.92606335525,0.3436071023141587,"(52.0, 56.0]","(24186.1, 37934.0]","(0.299, 0.363]","(4.0, 6.0]","(181.0, 202.0]","(0.312, 0.375]",-0.05329185165078776,-0.13445038180117647,0.08557099131332485,0.06769290798601699,-0.28144194367942776,0.15453155966427556,1,0.5706696626261228,11482.096721079499,0.24220877324581466,493.010214814865
44,81309,9,17507,36,0.4214649766268238,373,2,4,0.114721486028424,1,67184,default,6103.315880785012,452.297349491222,17507,153,0.2153144178381237,885.0082941298916,0.4214649766268238,"(39.0, 44.0]","(16604.0, 18862.6]","(0.411, 0.461]","(3.0, 4.0]","(140.0, 160.4]","(0.419, 0.471]",-0.2884295497508168,0.10884409198884579,-0.43923512331816045,0.07258379578651378,-0.09277768540060845,-0.3061262071632222,1,0.6513785411101267,17054.702650508778,0.15165559291140288,481.388880569343
38,43440,6,13049,60,0.3335053494976814,17938,4,11,0.3304588290006158,0,51450,fully_paid,0.0,13049.0,13049,154,0.3003913443830571,53786.24368999727,0.3335053494976814,"(35.0, 39.0]","(12907.0, 14821.5]","(0.299, 0.363]","(9.0, 11.0]","(140.0, 160.4]","(0.312, 0.375]",0.10553173387586309,0.15480278288264576,0.08557099131332485,0.06273149934350207,-0.09277768540060845,0.15453155966427556,0,1.0,0.0,0.3038644441101357,499.24311794484635
47,80707,5,16849,60,0.4679940719138479,0,1,8,0.5559337603390956,0,168155,fully_paid,0.0,16849.0,16849,74,0.20876751706791233,0.0,,"(44.0, 47.0]","(16604.0, 18862.6]","(0.461, 0.516]","(7.0, 8.0]","(57.0, 77.0]",,0.010221554071538009,0.10884409198884579,0.10884409198884579,-0.2594420128775647,-0.016711328288050033,,0,1.0,0.0,0.19081658143817073,486.92811309022056
29,65321,10,9578,36,0.1972191734014059,23099,3,2,0.3458592676803985,0,12174,fully_paid,0.0,9578.0,9578,53,0.14662972091670368,117123.5007307628,0.1972191734014059,"(26.0, 30.0]","(8598.2, 10961.8]","(0.147, 0.236]","(1.999, 3.0]","(35.999, 57.0]","(0.171, 0.251]",-0.16200190681541482,-0.32262091449909625,-0.13445038180117647,0.10985139502037945,-0.05486506244834814,-0.16027918017575785,0,1.0,0.0,0.1859574505282095,486.2924771724498
50,94643,7,12295,60,0.5452544451754299,3963,3,11,0.9620201758029971,0,81730,charged_off,4279.006284164232,57.37538456881072,12295,189,0.1299092378728485,7268.166330537565,0.5452544451754299,"(47.0, 52.0]","(10961.8, 12907.0]","(0.516, 0.57]","(9.0, 11.0]","(181.0, 202.0]","(0.516, 0.571]",0.33137955571970856,0.20003378259465038,0.13191848904905776,0.06273149934350207,-0.28144194367942776,0.10475665883230417,1,0.6519718353668782,12237.624615431188,0.3886990201368509,506.76668970853774
47,99684,1,31743,36,0.3934446596084606,5460,4,4,0.6789253896843888,0,17312,charged_off,10163.194901179158,8540.211185920309,31743,40,0.31843625857710367,13877.428163425982,0.3934446596084606,"(44.0, 47.0]","(24186.1, 37934.0]","(0.363, 0.411]","(3.0, 4.0]","(35.999, 57.0]","(0.375, 0.419]",0.010221554071538009,-0.13445038180117647,0.3748646676594474,0.07258379578651378,-0.05486506244834814,0.020636596775795362,1,0.6798287842617535,23202.788814079693,0.2663654198894135,495.5595335205806
31,134739,0,9628,36,0.2471367539544352,28718,4,10,0.8916561706396717,1,74928,fully_paid,0.0,9628.0,9628,157,0.07145666807680033,116202.86962778009,0.2471367539544352,"(30.0, 35.0]","(8598.2, 10961.8]","(0.236, 0.299]","(9.0, 11.0]","(140.0, 160.4]","(0.171, 0.251]",0.030024181367717683,-0.32262091449909625,0.014467844952989266,0.06273149934350207,-0.09277768540060845,-0.16027918017575785,0,1.0,0.0,0.19444281213397424,487.3944501274886
47,84490,5,14455,60,0.5061865972698754,18197,0,3,0.680034949318699,0,92693,default,2722.7973903945704,11008.221366660184,14455,192,0.17108533554266778,35949.193633624,0.5061865972698754,"(44.0, 47.0]","(12907.0, 14821.5]","(0.461, 0.516]","(1.999, 3.0]","(181.0, 202.0]","(0.471, 0.516]",0.010221554071538009,0.15480278288264576,0.10884409198884579,0.10985139502037945,-0.28144194367942776,0.20345076441715004,1,0.8116362926050107,3446.778633339816,0.19839901445587885,487.8957575194375
55,78144,2,11807,60,0.2469457741844265,23463,5,12,0.1832336346440324,0,39668,fully_paid,0.0,11807.0,11807,160,0.1510928542178542,95012.76171859952,0.2469457741844265,"(52.0, 56.0]","(10961.8, 12907.0]","(0.236, 0.299]","(11.0, 12.0]","(140.0, 160.4]","(0.171, 0.251]",-0.05329185165078776,0.20003378259465038,0.014467844952989266,-0.18939149983247744,-0.09277768540060845,-0.16027918017575785,0,1.0,0.0,0.191636618087554,487.03415771051294
62,74859,4,7722,60,0.2557854804008567,4946,1,10,0.2668838224920197,0,28123,default,2754.761253966843,1892.570172546241,7722,139,0.10315392938724803,19336.515865751364,0.2557854804008567,"(60.0, 64.0]","(5348.8, 8598.2]","(0.236, 0.299]","(9.0, 11.0]","(120.0, 140.0]","(0.251, 0.312]",0.21089224953368915,-0.2946000282569388,0.014467844952989266,0.06273149934350207,0.28999844701620564,0.15453155966427556,1,0.6432580608693548,5829.429827453759,0.35388778575434,503.7825057384446
28,61170,7,17947,36,0.159744620248417,24618,2,12,0.3977197636856319,0,45302,fully_paid,0.0,17947.0,17947,108,0.2933954552885401,154108.4761522287,0.159744620248417,"(26.0, 30.0]","(16604.0, 18862.6]","(0.147, 0.236]","(11.0, 12.0]","(100.0, 120.0]","(0.0012100000000000001, 0.171]",-0.16200190681541482,0.10884409198884579,-0.13445038180117647,-0.18939149983247744,0.25998439166102544,0.020636596775795362,0,1.0,0.0,0.2500790207451856,493.85855438616306
25,78462,5,15255,36,0.0592835679454083,13625,5,2,0.2608012481499372,3,27709,charged_off,233.7777527506764,2882.6278438823256,15255,234,0.1944253269098417,229827.5976329002,0.0592835679454083,"(21.999, 26.0]","(14821.5, 16604.0]","(-0.001, 0.147]","(1.999, 3.0]","(220.0, 243.0]","(0.0012100000000000001, 0.171]",-0.24740817331384096,0.014467844952989266,0.06209022246805747,0.10985139502037945,-0.07678982291809178,0.020636596775795362,1,0.9846753357751113,12372.372156117675,0.33947282107971116,502.5094844866898
32,62614,10,21377,36,0.5068570758415685,16176,2,5,0.7162463188485542,2,98318,fully_paid,0.0,21377.0,21377,126,0.34140926949244577,31914.32214523574,0.5068570758415685,"(30.0, 35.0]","(20926.2, 24186.1]","(0.461, 0.516]","(4.0, 6.0]","(120.0, 140.0]","(0.471, 0.516]",0.030024181367717683,-0.03410307099991913,0.10884409198884579,0.06769290798601699,0.28999844701620564,0.20345076441715004,0,1.0,0.0,0.3394713456668289,502.50935288898233
50,74211,6,20674,36,0.6331233298222322,29902,5,13,0.468298454363815,0,44072,fully_paid,0.0,20674.0,20674,209,0.27858403740685345,47229.3447287685,0.6331233298222322,"(47.0, 52.0]","(18862.6, 20926.2]","(0.57, 0.654]","(12.0, 13.0]","(202.0, 220.0]","(0.571, 0.654]",0.33137955571970856,0.22239607401517378,-0.08371026576266545,-0.2999333742323016,-0.01621170299661753,0.0022874581075990625,0,1.0,0.0,0.30847921967453307,499.67759776986327
57,102939,2,21304,60,0.3098800550631936,3371,3,11,0.5410176861819126,2,63185,charged_off,4839.96255276508,12555.452558950885,21304,196,0.2069575185303918,10878.402610689334,0.3098800550631936,"(56.0, 60.0]","(20926.2, 24186.1]","(0.299, 0.363]","(9.0, 11.0]","(181.0, 202.0]","(0.251, 0.312]",0.05795295689272797,-0.03410307099991913,0.08557099131332485,0.06273149934350207,-0.28144194367942776,0.15453155966427556,1,0.7728143751049061,8748.547441049115,0.24295975081473464,493.091959643038
46,44836,3,8572,36,0.2403054977624816,24130,5,14,0.7753124827434509,0,64066,fully_paid,0.0,8572.0,8572,146,0.1911856543848693,100413.84914068897,0.24030549776248164,"(44.0, 47.0]","(5348.8, 8598.2]","(0.236, 0.299]","(13.0, 14.0]","(140.0, 160.4]","(0.171, 0.251]",0.010221554071538009,-0.2946000282569388,0.014467844952989266,0.38178511050402103,-0.09277768540060845,-0.16027918017575785,0,1.0,0.0,0.22048373204949606,490.5653793000358
42,98496,7,19486,36,0.0375410441503085,18854,4,7,0.8853441783021493,0,76765,fully_paid,0.0,19486.0,19486,157,0.19783544509421702,502223.6441935797,0.0375410441503085,"(39.0, 44.0]","(18862.6, 20926.2]","(-0.001, 0.147]","(6.0, 7.0]","(140.0, 160.4]","(0.0012100000000000001, 0.171]",-0.2884295497508168,0.22239607401517378,0.06209022246805747,-0.09513896158628819,-0.09277768540060845,0.020636596775795362,0,1.0,0.0,0.24483442467709485,493.29527485117353
57,102927,0,19656,36,0.0,12869,1,14,0.4457225084255617,1,36439,fully_paid,0.0,19656.0,19656,130,0.19097029933836604,25738.0,0.5,"(56.0, 60.0]","(18862.6, 20926.2]","(-0.001, 0.147]","(13.0, 14.0]","(120.0, 140.0]","(0.471, 0.516]",0.05795295689272797,0.22239607401517378,0.06209022246805747,0.38178511050402103,0.28999844701620564,0.20345076441715004,0,1.0,0.0,0.5629786356386453,520.8875641171851
31,67048,2,7852,36,0.5453461091430697,4058,3,8,0.2270844429000966,2,73021,charged_off,468.0285423822364,3507.718158717608,7852,186,0.11711013005607923,7441.145965773082,0.5453461091430697,"(30.0, 35.0]","(5348.8, 8598.2]","(0.516, 0.57]","(7.0, 8.0]","(181.0, 202.0]","(0.516, 0.571]",0.030024181367717683,-0.2946000282569388,0.13191848904905776,-0.2594420128775647,-0.28144194367942776,0.10475665883230417,1,0.9403937159472445,4344.281841282393,0.23834103295188921,492.5864452457996
58,20000,10,12769,36,0.0051984395468716,12756,5,4,0.26234763650264,0,89041,fully_paid,0.0,12769.0,12769,215,0.63845,2453813.280886667,0.005198439546871601,"(56.0, 60.0]","(10961.8, 12907.0]","(-0.001, 0.147]","(3.0, 4.0]","(202.0, 220.0]","(0.0012100000000000001, 0.171]",0.05795295689272797,0.20003378259465038,0.06209022246805747,0.07258379578651378,-0.01621170299661753,0.020636596775795362,0,1.0,0.0,0.3301341254769356,501.67080232107895
30,54804,6,4807,36,0.1712132858804946,6816,1,10,0.729881309897292,0,45329,charged_off,1120.4553896498066,820.6067490285863,4807,85,0.08771257572439968,39809.99467972077,0.1712132858804946,"(26.0, 30.0]","(999.999, 5348.8]","(0.147, 0.236]","(9.0, 11.0]","(77.0, 100.0]","(0.0012100000000000001, 0.171]",-0.16200190681541482,0.014467844952989266,-0.13445038180117647,0.06273149934350207,-0.010397733131197675,0.020636596775795362,1,0.7669117142396907,3986.3932509714136,0.24820323443409997,493.65800967553207
45,102424,5,19687,60,0.456686263674401,26868,4,5,0.5531208926656543,0,10010,fully_paid,0.0,19687.0,19687,45,0.19221080996641413,58832.51180761549,0.456686263674401,"(44.0, 47.0]","(18862.6, 20926.2]","(0.411, 0.461]","(4.0, 6.0]","(35.999, 57.0]","(0.419, 0.471]",0.010221554071538009,0.22239607401517378,-0.43923512331816045,0.06769290798601699,-0.05486506244834814,-0.3061262071632222,0,1.0,0.0,0.23771410312164662,492.51731269058126
56,69428,10,19655,36,0.4179414525370009,15917,2,6,0.3219929457560039,0,91057,fully_paid,0.0,19655.0,19655,222,0.2830990378521634,38084.281670028526,0.4179414525370009,"(52.0, 56.0]","(18862.6, 20926.2]","(0.411, 0.461]","(4.0, 6.0]","(220.0, 243.0]","(0.375, 0.419]",-0.05329185165078776,0.22239607401517378,-0.43923512331816045,0.06769290798601699,-0.07678982291809178,0.020636596775795362,0,1.0,0.0,0.3359444564803683,502.19397301484025
56,45017,1,25012,60,0.4649404767101445,8230,0,9,0.6415901797232785,0,55209,fully_paid,0.0,25012.0,25012,78,0.5556123242330675,17701.190608815905,0.4649404767101445,"(52.0, 56.0]","(24186.1, 37934.0]","(0.461, 0.516]","(8.0, 9.0]","(77.0, 100.0]","(0.419, 0.471]",-0.05329185165078776,-0.13445038180117647,0.10884409198884579,-0.1947396781594812,-0.010397733131197675,-0.3061262071632222,0,1.0,0.0,0.2018691982235161,488.3293213298066
57,57380,10,13398,36,0.4013838896977176,623,1,13,0.2847547385773543,0,50125,charged_off,3321.4958278959166,5219.562757495642,13398,73,0.23349599163471593,1552.1300580080122,0.4013838896977176,"(56.0, 60.0]","(12907.0, 14821.5]","(0.363, 0.411]","(12.0, 13.0]","(57.0, 77.0]","(0.375, 0.419]",0.05795295689272797,0.15480278288264576,0.3748646676594474,-0.2999333742323016,-0.016711328288050033,0.020636596775795362,1,0.7520901755563579,8178.437242504358,0.30604497244180057,499.4488702338925
39,91015,0,18160,36,0.3286146292410296,10369,2,4,0.1455226431999838,1,70302,fully_paid,0.0,18160.0,18160,133,0.1995275504037796,31553.67740002418,0.3286146292410296,"(35.0, 39.0]","(16604.0, 18862.6]","(0.299, 0.363]","(3.0, 4.0]","(120.0, 140.0]","(0.312, 0.375]",0.10553173387586309,0.10884409198884579,0.08557099131332485,0.07258379578651378,0.28999844701620564,0.15453155966427556,0,1.0,0.0,0.4052402903147727,508.1488266854808
60,83668,10,21914,36,0.1724268650692431,27362,1,9,0.0984554869728913,0,92875,fully_paid,0.0,21914.0,21914,91,0.26191614476263325,158687.5687208718,0.1724268650692431,"(56.0, 60.0]","(20926.2, 24186.1]","(0.147, 0.236]","(8.0, 9.0]","(77.0, 100.0]","(0.171, 0.251]",0.05795295689272797,-0.03410307099991913,-0.13445038180117647,-0.1947396781594812,-0.010397733131197675,-0.16027918017575785,0,1.0,0.0,0.25766051852074795,494.65909692866524
53,64026,0,9722,60,0.2731713109455362,16114,1,12,0.2108068977358879,0,43340,fully_paid,0.0,9722.0,9722,94,0.15184456314622186,58988.62491900822,0.2731713109455362,"(52.0, 56.0]","(8598.2, 10961.8]","(0.236, 0.299]","(11.0, 12.0]","(77.0, 100.0]","(0.251, 0.312]",-0.05329185165078776,-0.32262091449909625,0.014467844952989266,-0.18939149983247744,-0.010397733131197675,0.15453155966427556,0,1.0,0.0,0.23068102868269816,491.7329773165497
45,60829,4,8658,36,0.3421904247877695,13198,1,2,0.7314632167998174,1,87669,fully_paid,0.0,8658.0,8658,189,0.14233342649065414,38569.16805368109,0.34219042478776945,"(44.0, 47.0]","(8598.2, 10961.8]","(0.299, 0.363]","(1.999, 3.0]","(181.0, 202.0]","(0.312, 0.375]",0.010221554071538009,-0.32262091449909625,0.08557099131332485,0.10985139502037945,-0.28144194367942776,0.15453155966427556,0,1.0,0.0,0.18995457354306708,486.81626474429055
44,60206,0,9939,36,0.0219316395465892,31986,4,9,0.459487843059297,0,52163,default,3325.127896486418,3585.168812271521,9939,158,0.1650832142975783,1458440.894583025,0.0219316395465892,"(39.0, 44.0]","(8598.2, 10961.8]","(-0.001, 0.147]","(8.0, 9.0]","(140.0, 160.4]","(0.0012100000000000001, 0.171]",-0.2884295497508168,-0.32262091449909625,0.06209022246805747,-0.1947396781594812,-0.09277768540060845,0.020636596775795362,1,0.6654464335962956,6353.83118772848,0.14603481638726287,480.501464914516
53,46939,2,12554,36,0.2427327792245437,10854,3,14,0.493240000085588,1,68714,fully_paid,0.0,12554.0,12554,149,0.2674535034832442,44715.83951156156,0.24273277922454373,"(52.0, 56.0]","(10961.8, 12907.0]","(0.236, 0.299]","(13.0, 14.0]","(140.0, 160.4]","(0.171, 0.251]",-0.05329185165078776,0.20003378259465038,0.014467844952989266,0.38178511050402103,-0.09277768540060845,-0.16027918017575785,0,1.0,0.0,0.3389672860815126,502.4643775940247
58,110384,4,8906,36,0.3255562980706415,6916,1,12,0.5373938198245743,3,31791,default,122.70340481625156,1040.803134412046,8906,180,0.0806819828960719,21243.637555122084,0.3255562980706415,"(56.0, 60.0]","(8598.2, 10961.8]","(0.299, 0.363]","(11.0, 12.0]","(160.4, 181.0]","(0.312, 0.375]",0.05795295689272797,-0.32262091449909625,0.08557099131332485,-0.18939149983247744,-0.047407558765098286,0.15453155966427556,1,0.986222388859617,7865.196865587954,0.1968576508572267,487.70135043131904
33,61941,1,10241,60,0.2622070488293002,19040,4,12,0.2979027607590743,3,42385,fully_paid,0.0,10241.0,10241,61,0.16533475404013498,72614.37129554538,0.2622070488293002,"(30.0, 35.0]","(8598.2, 10961.8]","(0.236, 0.299]","(11.0, 12.0]","(57.0, 77.0]","(0.251, 0.312]",0.030024181367717683,-0.32262091449909625,0.014467844952989266,-0.18939149983247744,-0.016711328288050033,0.15453155966427556,0,1.0,0.0,0.22811039206312664,491.4421350197968
34,100428,2,21166,60,0.3314890962501262,19195,0,13,0.4040664853790118,0,82540,fully_paid,0.0,21166.0,21166,41,0.21075795594854024,57905.37371255297,0.3314890962501262,"(30.0, 35.0]","(20926.2, 24186.1]","(0.299, 0.363]","(12.0, 13.0]","(35.999, 57.0]","(0.312, 0.375]",0.030024181367717683,-0.03410307099991913,0.08557099131332485,-0.2999333742323016,-0.05486506244834814,0.15453155966427556,0,1.0,0.0,0.2670495954004234,495.6294992271556
44,108032,8,14325,36,0.533745550180256,9132,3,11,0.4233164259333998,0,0,fully_paid,0.0,14325.0,14325,92,0.1325996001184834,17109.27612776528,0.533745550180256,"(39.0, 44.0]","(12907.0, 14821.5]","(0.516, 0.57]","(9.0, 11.0]","(77.0, 100.0]","(0.516, 0.571]",-0.2884295497508168,0.15480278288264576,0.13191848904905776,0.06273149934350207,-0.010397733131197675,0.10475665883230417,0,1.0,0.0,0.32643218025342646,501.3350425967213
46,94957,6,17146,36,0.5582971854570457,7023,4,9,0.3138051129113418,0,71013,charged_off,7817.972815268205,75.33197755936838,17146,101,0.18056594037301094,12579.321878992952,0.5582971854570457,"(44.0, 47.0]","(16604.0, 18862.6]","(0.516, 0.57]","(8.0, 9.0]","(100.0, 120.0]","(0.516, 0.571]",0.010221554071538009,0.10884409198884579,0.13191848904905776,-0.1947396781594812,0.25998439166102544,0.10475665883230417,1,0.5440351793264783,17070.66802244063,0.3380262039839952,502.3803211071291
56,59209,2,11144,60,0.7022706295955072,29470,0,7,0.402832352939714,1,61385,fully_paid,0.0,11144.0,11144,165,0.1882146295326724,41963.87939073301,0.7022706295955072,"(52.0, 56.0]","(10961.8, 12907.0]","(0.654, 1.0]","(6.0, 7.0]","(160.4, 181.0]","(0.654, 0.992]",-0.05329185165078776,0.20003378259465038,-0.21292199724267166,-0.09513896158628819,-0.047407558765098286,-0.2535966658633725,0,1.0,0.0,0.2412318442983828,492.9036163692638
62,80093,10,10685,36,0.098419527327796,10670,3,6,0.4756689754463735,3,99830,fully_paid,0.0,10685.0,10685,129,0.1334074138813629,108413.44486915189,0.098419527327796,"(60.0, 64.0]","(8598.2, 10961.8]","(-0.001, 0.147]","(4.0, 6.0]","(120.0, 140.0]","(0.0012100000000000001, 0.171]",0.21089224953368915,-0.32262091449909625,0.06209022246805747,0.06769290798601699,0.28999844701620564,0.020636596775795362,0,1.0,0.0,0.40840080236936466,508.4107656956626
51,69395,6,16998,36,0.3158509702203866,481,4,10,0.4504268043148002,0,80182,default,4085.292253808169,5892.639918243811,16998,146,0.24494560126810289,1522.870104417852,0.3158509702203866,"(47.0, 52.0]","(16604.0, 18862.6]","(0.299, 0.363]","(9.0, 11.0]","(140.0, 160.4]","(0.312, 0.375]",0.33137955571970856,0.10884409198884579,0.08557099131332485,0.06273149934350207,-0.09277768540060845,0.15453155966427556,1,0.7596604157072497,11105.36008175619,0.3467853825096938,503.15837927328505
38,47407,10,15882,36,0.6455159010134247,16928,0,7,0.5866373390760679,0,55305,fully_paid,0.0,15882.0,15882,95,0.33501381652498574,26223.986075980414,0.6455159010134247,"(35.0, 39.0]","(14821.5, 16604.0]","(0.57, 0.654]","(6.0, 7.0]","(77.0, 100.0]","(0.571, 0.654]",0.10553173387586309,0.014467844952989266,-0.08371026576266545,-0.09513896158628819,-0.010397733131197675,0.0022874581075990625,0,1.0,0.0,0.3693368246459689,505.1211142996273
41,78108,9,20445,36,0.0508528170846807,23945,4,2,0.4028740646187567,1,11844,charged_off,7858.34224624785,12974.011601429967,20445,117,0.2617529574435397,470868.70251704066,0.0508528170846807,"(39.0, 44.0]","(18862.6, 20926.2]","(-0.001, 0.147]","(1.999, 3.0]","(100.0, 120.0]","(0.0012100000000000001, 0.171]",-0.2884295497508168,0.22239607401517378,0.06209022246805747,0.10985139502037945,0.25998439166102544,0.020636596775795362,1,0.6156350087430741,7470.988398570033,0.3946410237410978,507.26547056347374
46,40524,7,24111,36,0.1647541495325026,13093,0,13,0.8089690461058641,0,32582,charged_off,7348.871514622065,16426.199344354463,24111,221,0.594980752146876,79469.9255657717,0.1647541495325026,"(44.0, 47.0]","(20926.2, 24186.1]","(0.147, 0.236]","(12.0, 13.0]","(220.0, 243.0]","(0.0012100000000000001, 0.171]",0.010221554071538009,-0.03410307099991913,-0.13445038180117647,-0.2999333742323016,-0.07678982291809178,0.020636596775795362,1,0.6952066892861323,7684.800655645537,0.1871330321579783,486.44741818538307
43,99691,9,10160,60,0.2768528666056888,20371,1,7,0.2934518008528479,0,43192,fully_paid,0.0,10160.0,10160,187,0.1019149170938199,73580.59986792065,0.2768528666056888,"(39.0, 44.0]","(8598.2, 10961.8]","(0.236, 0.299]","(6.0, 7.0]","(181.0, 202.0]","(0.251, 0.312]",-0.2884295497508168,-0.32262091449909625,0.014467844952989266,-0.09513896158628819,-0.28144194367942776,0.15453155966427556,0,1.0,0.0,0.1540682313823947,481.7615093801817
34,58384,5,21028,36,0.8088647604749596,4526,1,2,0.3939427864423992,2,94760,fully_paid,0.0,21028.0,21028,159,0.3601671690874212,5595.496578862411,0.8088647604749596,"(30.0, 35.0]","(20926.2, 24186.1]","(0.654, 1.0]","(1.999, 3.0]","(140.0, 160.4]","(0.654, 0.992]",0.030024181367717683,-0.03410307099991913,-0.21292199724267166,0.10985139502037945,-0.09277768540060845,-0.2535966658633725,0,1.0,0.0,0.22045461421427778,490.56199079673803
40,75028,7,7441,36,0.2050934591810534,21282,3,7,0.5788010990123698,0,74023,fully_paid,0.0,7441.0,7441,62,0.09917630751186224,103767.32678350592,0.2050934591810534,"(39.0, 44.0]","(5348.8, 8598.2]","(0.147, 0.236]","(6.0, 7.0]","(57.0, 77.0]","(0.171, 0.251]",-0.2884295497508168,-0.2946000282569388,-0.13445038180117647,-0.09513896158628819,-0.016711328288050033,-0.16027918017575785,0,1.0,0.0,0.1851086614861699,486.1801368610933
57,77082,0,29516,60,0.6167641283662517,5447,0,4,0.623521768641878,0,26148,fully_paid,0.0,29516.0,29516,162,0.3829168936976207,8831.577177532316,0.6167641283662517,"(56.0, 60.0]","(24186.1, 37934.0]","(0.57, 0.654]","(3.0, 4.0]","(160.4, 181.0]","(0.571, 0.654]",0.05795295689272797,-0.13445038180117647,-0.08371026576266545,0.07258379578651378,-0.047407558765098286,0.0022874581075990625,0,1.0,0.0,0.22072216937972333,490.5931146854572
33,63527,7,9495,36,0.3944206212659981,18051,1,7,0.2587697176258385,0,62084,fully_paid,0.0,9495.0,9495,68,0.1494640074299117,45765.862702767685,0.3944206212659981,"(30.0, 35.0]","(8598.2, 10961.8]","(0.363, 0.411]","(6.0, 7.0]","(57.0, 77.0]","(0.375, 0.419]",0.030024181367717683,-0.32262091449909625,0.3748646676594474,-0.09513896158628819,-0.016711328288050033,0.020636596775795362,0,1.0,0.0,0.3572403719569254,504.07513297839665
